internal_id,source_name,mercury_story_name,delta_story_form,asset_kind,repo_path,raw_url
SPECIES_GYARADEATH_MEGA_X,Mega Gyaradeath X,Mega Gyaradeath X,NO,shiny_palette,graphics/pokemon/gyaradeath/mega_x/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/gyaradeath/mega_x/shiny.pal
SPECIES_GYARADEATH_MEGA_Y,Mega Gyaradeath Y,Mega Gyaradeath Y,NO,front,graphics/pokemon/gyaradeath/mega_y/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/gyaradeath/mega_y/front.png
SPECIES_GYARADEATH_MEGA_Y,Mega Gyaradeath Y,Mega Gyaradeath Y,NO,back,graphics/pokemon/gyaradeath/mega_y/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/gyaradeath/mega_y/back.png
SPECIES_GYARADEATH_MEGA_Y,Mega Gyaradeath Y,Mega Gyaradeath Y,NO,icon,graphics/pokemon/gyaradeath/mega_y/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/gyaradeath/mega_y/icon.png
SPECIES_GYARADEATH_MEGA_Y,Mega Gyaradeath Y,Mega Gyaradeath Y,NO,normal_palette,graphics/pokemon/gyaradeath/mega_y/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/gyaradeath/mega_y/normal.pal
SPECIES_GYARADEATH_MEGA_Y,Mega Gyaradeath Y,Mega Gyaradeath Y,NO,shiny_palette,graphics/pokemon/gyaradeath/mega_y/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/gyaradeath/mega_y/shiny.pal
SPECIES_ARBOK_MEGA,Mega Arbok,Mega Arbok,NO,front,graphics/pokemon/arbok/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/arbok/mega/front.png
SPECIES_ARBOK_MEGA,Mega Arbok,Mega Arbok,NO,back,graphics/pokemon/arbok/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/arbok/mega/back.png
SPECIES_ARBOK_MEGA,Mega Arbok,Mega Arbok,NO,icon,graphics/pokemon/arbok/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/arbok/mega/icon.png
SPECIES_ARBOK_MEGA,Mega Arbok,Mega Arbok,NO,normal_palette,graphics/pokemon/arbok/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/arbok/mega/normal.pal
SPECIES_ARBOK_MEGA,Mega Arbok,Mega Arbok,NO,shiny_palette,graphics/pokemon/arbok/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/arbok/mega/shiny.pal
SPECIES_CORMOTH_MEGA,Mega Cormoth,Mega Cormoth,NO,front,graphics/pokemon/cormoth/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/cormoth/mega/front.png
SPECIES_CORMOTH_MEGA,Mega Cormoth,Mega Cormoth,NO,back,graphics/pokemon/cormoth/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/cormoth/mega/back.png
SPECIES_CORMOTH_MEGA,Mega Cormoth,Mega Cormoth,NO,icon,graphics/pokemon/cormoth/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/cormoth/mega/icon.png
SPECIES_CORMOTH_MEGA,Mega Cormoth,Mega Cormoth,NO,normal_palette,graphics/pokemon/cormoth/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/cormoth/mega/normal.pal
SPECIES_CORMOTH_MEGA,Mega Cormoth,Mega Cormoth,NO,shiny_palette,graphics/pokemon/cormoth/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/cormoth/mega/shiny.pal
SPECIES_AMPHYBUZZ_MEGA,Mega Amphybuzz,Mega Amphybuzz,NO,front,graphics/pokemon/amphybuzz/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/amphybuzz/mega/front.png
SPECIES_AMPHYBUZZ_MEGA,Mega Amphybuzz,Mega Amphybuzz,NO,back,graphics/pokemon/amphybuzz/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/amphybuzz/mega/back.png
SPECIES_AMPHYBUZZ_MEGA,Mega Amphybuzz,Mega Amphybuzz,NO,icon,graphics/pokemon/amphybuzz/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/amphybuzz/mega/icon.png
SPECIES_AMPHYBUZZ_MEGA,Mega Amphybuzz,Mega Amphybuzz,NO,normal_palette,graphics/pokemon/amphybuzz/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/amphybuzz/mega/normal.pal
SPECIES_AMPHYBUZZ_MEGA,Mega Amphybuzz,Mega Amphybuzz,NO,shiny_palette,graphics/pokemon/amphybuzz/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/amphybuzz/mega/shiny.pal
SPECIES_BLASTOISE_MEGA_X,Mega Blastoise X,Mega Blastoise X,NO,front,graphics/pokemon/blastoise/mega_x/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/blastoise/mega_x/front.png
SPECIES_BLASTOISE_MEGA_X,Mega Blastoise X,Mega Blastoise X,NO,back,graphics/pokemon/blastoise/mega_x/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/blastoise/mega_x/back.png
SPECIES_BLASTOISE_MEGA_X,Mega Blastoise X,Mega Blastoise X,NO,icon,graphics/pokemon/blastoise/mega_x/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/blastoise/mega_x/icon.png
SPECIES_BLASTOISE_MEGA_X,Mega Blastoise X,Mega Blastoise X,NO,normal_palette,graphics/pokemon/blastoise/mega_x/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/blastoise/mega_x/normal.pal
SPECIES_BLASTOISE_MEGA_X,Mega Blastoise X,Mega Blastoise X,NO,shiny_palette,graphics/pokemon/blastoise/mega_x/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/blastoise/mega_x/shiny.pal
SPECIES_GENGAR_MEGA_X,Mega Gengar X,Mega Gengar X,NO,front,graphics/pokemon/gengar/mega_x/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/gengar/mega_x/front.png
SPECIES_GENGAR_MEGA_X,Mega Gengar X,Mega Gengar X,NO,back,graphics/pokemon/gengar/mega_x/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/gengar/mega_x/back.png
SPECIES_GENGAR_MEGA_X,Mega Gengar X,Mega Gengar X,NO,icon,graphics/pokemon/gengar/mega_x/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/gengar/mega_x/icon.png
SPECIES_GENGAR_MEGA_X,Mega Gengar X,Mega Gengar X,NO,normal_palette,graphics/pokemon/gengar/mega_x/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/gengar/mega_x/normal.pal
SPECIES_GENGAR_MEGA_X,Mega Gengar X,Mega Gengar X,NO,shiny_palette,graphics/pokemon/gengar/mega_x/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/gengar/mega_x/shiny.pal
SPECIES_CINDERACE_MEGA,Mega Cinderace,Mega Cinderace,NO,front,graphics/pokemon/cinderace/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/cinderace/mega/front.png
SPECIES_CINDERACE_MEGA,Mega Cinderace,Mega Cinderace,NO,back,graphics/pokemon/cinderace/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/cinderace/mega/back.png
SPECIES_CINDERACE_MEGA,Mega Cinderace,Mega Cinderace,NO,icon,graphics/pokemon/cinderace/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/cinderace/mega/icon.png
SPECIES_CINDERACE_MEGA,Mega Cinderace,Mega Cinderace,NO,normal_palette,graphics/pokemon/cinderace/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/cinderace/mega/normal.pal
SPECIES_CINDERACE_MEGA,Mega Cinderace,Mega Cinderace,NO,shiny_palette,graphics/pokemon/cinderace/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/cinderace/mega/shiny.pal
SPECIES_CORVIKNIGHT_MEGA,Mega Corviknight,Mega Corviknight,NO,front,graphics/pokemon/corviknight/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/corviknight/mega/front.png
SPECIES_CORVIKNIGHT_MEGA,Mega Corviknight,Mega Corviknight,NO,back,graphics/pokemon/corviknight/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/corviknight/mega/back.png
SPECIES_CORVIKNIGHT_MEGA,Mega Corviknight,Mega Corviknight,NO,icon,graphics/pokemon/corviknight/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/corviknight/mega/icon.png
SPECIES_CORVIKNIGHT_MEGA,Mega Corviknight,Mega Corviknight,NO,normal_palette,graphics/pokemon/corviknight/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/corviknight/mega/normal.pal
SPECIES_CORVIKNIGHT_MEGA,Mega Corviknight,Mega Corviknight,NO,shiny_palette,graphics/pokemon/corviknight/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/corviknight/mega/shiny.pal
SPECIES_DREDNAW_MEGA,Mega Drednaw,Mega Drednaw,NO,front,graphics/pokemon/drednaw/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/drednaw/mega/front.png
SPECIES_DREDNAW_MEGA,Mega Drednaw,Mega Drednaw,NO,back,graphics/pokemon/drednaw/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/drednaw/mega/back.png
SPECIES_DREDNAW_MEGA,Mega Drednaw,Mega Drednaw,NO,icon,graphics/pokemon/drednaw/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/drednaw/mega/icon.png
SPECIES_DREDNAW_MEGA,Mega Drednaw,Mega Drednaw,NO,normal_palette,graphics/pokemon/drednaw/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/drednaw/mega/normal.pal
SPECIES_DREDNAW_MEGA,Mega Drednaw,Mega Drednaw,NO,shiny_palette,graphics/pokemon/drednaw/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/drednaw/mega/shiny.pal
SPECIES_COALOSSAL_MEGA,Mega Coalossal,Mega Coalossal,NO,front,graphics/pokemon/coalossal/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/coalossal/mega/front.png
SPECIES_COALOSSAL_MEGA,Mega Coalossal,Mega Coalossal,NO,back,graphics/pokemon/coalossal/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/coalossal/mega/back.png
SPECIES_COALOSSAL_MEGA,Mega Coalossal,Mega Coalossal,NO,icon,graphics/pokemon/coalossal/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/coalossal/mega/icon.png
SPECIES_COALOSSAL_MEGA,Mega Coalossal,Mega Coalossal,NO,normal_palette,graphics/pokemon/coalossal/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/coalossal/mega/normal.pal
SPECIES_COALOSSAL_MEGA,Mega Coalossal,Mega Coalossal,NO,shiny_palette,graphics/pokemon/coalossal/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/coalossal/mega/shiny.pal
SPECIES_COPPERAJAH_MEGA,Mega Copperajah,Mega Copperajah,NO,front,graphics/pokemon/copperajah/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/copperajah/mega/front.png
SPECIES_COPPERAJAH_MEGA,Mega Copperajah,Mega Copperajah,NO,back,graphics/pokemon/copperajah/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/copperajah/mega/back.png
SPECIES_COPPERAJAH_MEGA,Mega Copperajah,Mega Copperajah,NO,icon,graphics/pokemon/copperajah/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/copperajah/mega/icon.png
SPECIES_COPPERAJAH_MEGA,Mega Copperajah,Mega Copperajah,NO,normal_palette,graphics/pokemon/copperajah/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/copperajah/mega/normal.pal
SPECIES_COPPERAJAH_MEGA,Mega Copperajah,Mega Copperajah,NO,shiny_palette,graphics/pokemon/copperajah/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/copperajah/mega/shiny.pal
SPECIES_GARBODOR_MEGA,Mega Garbodor,Mega Garbodor,NO,front,graphics/pokemon/garbodor/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/garbodor/mega/front.png
SPECIES_GARBODOR_MEGA,Mega Garbodor,Mega Garbodor,NO,back,graphics/pokemon/garbodor/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/garbodor/mega/back.png
SPECIES_GARBODOR_MEGA,Mega Garbodor,Mega Garbodor,NO,icon,graphics/pokemon/garbodor/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/garbodor/mega/icon.png
SPECIES_GARBODOR_MEGA,Mega Garbodor,Mega Garbodor,NO,normal_palette,graphics/pokemon/garbodor/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/garbodor/mega/normal.pal
SPECIES_GARBODOR_MEGA,Mega Garbodor,Mega Garbodor,NO,shiny_palette,graphics/pokemon/garbodor/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/garbodor/mega/shiny.pal
SPECIES_GRIMMSNARL_MEGA,Mega Grimmsnarl,Mega Grimmsnarl,NO,front,graphics/pokemon/grimmsnarl/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/grimmsnarl/mega/front.png
SPECIES_GRIMMSNARL_MEGA,Mega Grimmsnarl,Mega Grimmsnarl,NO,back,graphics/pokemon/grimmsnarl/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/grimmsnarl/mega/back.png
SPECIES_GRIMMSNARL_MEGA,Mega Grimmsnarl,Mega Grimmsnarl,NO,icon,graphics/pokemon/grimmsnarl/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/grimmsnarl/mega/icon.png
SPECIES_GRIMMSNARL_MEGA,Mega Grimmsnarl,Mega Grimmsnarl,NO,normal_palette,graphics/pokemon/grimmsnarl/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/grimmsnarl/mega/normal.pal
SPECIES_GRIMMSNARL_MEGA,Mega Grimmsnarl,Mega Grimmsnarl,NO,shiny_palette,graphics/pokemon/grimmsnarl/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/grimmsnarl/mega/shiny.pal
SPECIES_CENTISKORCH_MEGA,Mega Centiskorch,Mega Centiskorch,NO,front,graphics/pokemon/centiskorch/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/centiskorch/mega/front.png
SPECIES_CENTISKORCH_MEGA,Mega Centiskorch,Mega Centiskorch,NO,back,graphics/pokemon/centiskorch/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/centiskorch/mega/back.png
SPECIES_CENTISKORCH_MEGA,Mega Centiskorch,Mega Centiskorch,NO,icon,graphics/pokemon/centiskorch/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/centiskorch/mega/icon.png
SPECIES_CENTISKORCH_MEGA,Mega Centiskorch,Mega Centiskorch,NO,normal_palette,graphics/pokemon/centiskorch/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/centiskorch/mega/normal.pal
SPECIES_CENTISKORCH_MEGA,Mega Centiskorch,Mega Centiskorch,NO,shiny_palette,graphics/pokemon/centiskorch/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/centiskorch/mega/shiny.pal
SPECIES_MACHAMP_MEGA,Mega Machamp,Mega Machamp,NO,front,graphics/pokemon/machamp/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/machamp/mega/front.png
SPECIES_MACHAMP_MEGA,Mega Machamp,Mega Machamp,NO,back,graphics/pokemon/machamp/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/machamp/mega/back.png
SPECIES_MACHAMP_MEGA,Mega Machamp,Mega Machamp,NO,icon,graphics/pokemon/machamp/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/machamp/mega/icon.png
SPECIES_MACHAMP_MEGA,Mega Machamp,Mega Machamp,NO,normal_palette,graphics/pokemon/machamp/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/machamp/mega/normal.pal
SPECIES_MACHAMP_MEGA,Mega Machamp,Mega Machamp,NO,shiny_palette,graphics/pokemon/machamp/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/machamp/mega/shiny.pal
SPECIES_KINGLER_MEGA,Mega Kingler,Mega Kingler,NO,front,graphics/pokemon/kingler/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/kingler/mega/front.png
SPECIES_KINGLER_MEGA,Mega Kingler,Mega Kingler,NO,back,graphics/pokemon/kingler/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/kingler/mega/back.png
SPECIES_KINGLER_MEGA,Mega Kingler,Mega Kingler,NO,icon,graphics/pokemon/kingler/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/kingler/mega/icon.png
SPECIES_KINGLER_MEGA,Mega Kingler,Mega Kingler,NO,normal_palette,graphics/pokemon/kingler/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/kingler/mega/normal.pal
SPECIES_KINGLER_MEGA,Mega Kingler,Mega Kingler,NO,shiny_palette,graphics/pokemon/kingler/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/kingler/mega/shiny.pal
SPECIES_LAPRAS_MEGA,Mega Lapras,Mega Lapras,NO,front,graphics/pokemon/lapras/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/lapras/mega/front.png
SPECIES_LAPRAS_MEGA,Mega Lapras,Mega Lapras,NO,back,graphics/pokemon/lapras/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/lapras/mega/back.png
SPECIES_LAPRAS_MEGA,Mega Lapras,Mega Lapras,NO,icon,graphics/pokemon/lapras/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/lapras/mega/icon.png
SPECIES_LAPRAS_MEGA,Mega Lapras,Mega Lapras,NO,normal_palette,graphics/pokemon/lapras/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/lapras/mega/normal.pal
SPECIES_LAPRAS_MEGA,Mega Lapras,Mega Lapras,NO,shiny_palette,graphics/pokemon/lapras/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/lapras/mega/shiny.pal
SPECIES_KINGDRA_MEGA,Mega Kingdra,Mega Kingdra,NO,front,graphics/pokemon/kingdra/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/kingdra/mega/front.png
SPECIES_KINGDRA_MEGA,Mega Kingdra,Mega Kingdra,NO,back,graphics/pokemon/kingdra/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/kingdra/mega/back.png
SPECIES_KINGDRA_MEGA,Mega Kingdra,Mega Kingdra,NO,icon,graphics/pokemon/kingdra/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/kingdra/mega/icon.png
SPECIES_KINGDRA_MEGA,Mega Kingdra,Mega Kingdra,NO,normal_palette,graphics/pokemon/kingdra/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/kingdra/mega/normal.pal
SPECIES_KINGDRA_MEGA,Mega Kingdra,Mega Kingdra,NO,shiny_palette,graphics/pokemon/kingdra/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/kingdra/mega/shiny.pal
SPECIES_HITMONCHAN_MEGA,Mega Hitmonchan,Mega Hitmonchan,NO,front,graphics/pokemon/hitmonchan/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/hitmonchan/mega/front.png
SPECIES_HITMONCHAN_MEGA,Mega Hitmonchan,Mega Hitmonchan,NO,back,graphics/pokemon/hitmonchan/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/hitmonchan/mega/back.png
SPECIES_HITMONCHAN_MEGA,Mega Hitmonchan,Mega Hitmonchan,NO,icon,graphics/pokemon/hitmonchan/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/hitmonchan/mega/icon.png
